asin,title,price,image_url,product_url
B0FNMPVC82,"Guardian Bell Keychain | Tibetan Good Luck Protection Bell Key Chain for Car, Bike, Motorcycle, Home &amp; Travel | Spiritual Charm &amp; Positive Energy Amulet",₹ 349,https://m.media-amazon.com/images/I/61RBo2Gk5-L._SL1080_.jpg,https://www.amazon.in/dp/B0FNMPVC82
B0FKYJV6GR,AR Enterprises Product B0FKYJV6GR,N/A,https://m.media-amazon.com/images/I/default.jpg,https://www.amazon.in/dp/B0FKYJV6GR
B0FT3S3KLW,AR Enterprises Product B0FT3S3KLW,N/A,https://m.media-amazon.com/images/I/default.jpg,https://www.amazon.in/dp/B0FT3S3KLW
B0GYNLKW67,AR Enterprises Product B0GYNLKW67,N/A,https://m.media-amazon.com/images/I/default.jpg,https://www.amazon.in/dp/B0GYNLKW67
B0GGH7RQGL,AR Enterprises Product B0GGH7RQGL,N/A,https://m.media-amazon.com/images/I/default.jpg,https://www.amazon.in/dp/B0GGH7RQGL
B0CKJ2HCQ6,"NANZU Glass 2 in 1 Oil Sprayer and Dispenser Bottle - 500ML for Kitchen, Cooking, BBQ, Air Fryer, Salad, Frying, Baking, Transparent",₹ 229,https://m.media-amazon.com/images/I/61e-HyTecSL._SL1000_.jpg,https://www.amazon.in/dp/B0CKJ2HCQ6
B0FKMBDMLT,"Square Masala Box with 7 Compartments &amp; Spoon | Plastic Spice Organizer with Airtight Lid | Indian Spice Storage Container for Kitchen (1 Pc, Brown)",₹ 199,https://m.media-amazon.com/images/I/612L6ELGuEL._SL1080_.jpg,https://www.amazon.in/dp/B0FKMBDMLT
B0GYFBYGZB,"2-in-1 Glass Oil Dispenser Spray Bottle | Fine Mist &amp; Controlled Pouring for Cooking | Refillable Kitchen Oil Sprayer for Frying, Baking, BBQ &amp; Salad | Leakproof &amp; Easy to Use",₹ 189,https://m.media-amazon.com/images/I/714-3-xGqPL._SL1254_.jpg,https://www.amazon.in/dp/B0GYFBYGZB
B0GP6SWNGM,"Airtight Fridge Storage Containers Combo (6-in-1 + Set of 3) | BPA-Free Refrigerator Organizer Boxes with Lid &amp; Drain Tray | Stackable Leakproof Vegetable, Fruit, Meat &amp; Leftover Storage",₹ 499,https://m.media-amazon.com/images/I/51i7OcISn4L._SL1500_.jpg,https://www.amazon.in/dp/B0GP6SWNGM
B0FJLQC934,"Square Masala Box with 7 Compartments &amp; Spoon | Plastic Spice Organizer with Airtight Lid | Indian Spice Storage Container for Kitchen (1 Pc, Brown)",₹ 199,https://m.media-amazon.com/images/I/612L6ELGuEL._SL1080_.jpg,https://www.amazon.in/dp/B0FJLQC934
B0FT3X23KM,"Flower Shape Adhesive Wall Hook | Heavy Duty Transparent Wall Holder | No-Drill Waterproof Wall Hooks for Home, Bathroom, Kitchen &amp; Bedroom Organization | Strong Sticker Hooks (Pack of 30)",₹ 279,https://m.media-amazon.com/images/I/51NO-FIcFLL._SL1080_.jpg,https://www.amazon.in/dp/B0FT3X23KM
B0FM7GMPLJ,"Airtight Fridge Storage Containers 6-in-1 Set | BPA-Free Refrigerator Organizer Boxes with Lid &amp; Drain Basket | Leakproof Vegetable, Fruit, Meat &amp; Leftover Storage Box for Kitchen",₹ 199,https://m.media-amazon.com/images/I/41yPqImmrzL._SL1080_.jpg,https://www.amazon.in/dp/B0FM7GMPLJ
B0GN1MQTH7,3 Compartment Lunch Box for Office &amp; School | 1400ml Leakproof Bento Lunch Box with Spoon &amp; Fork | BPA Free Plastic Tiffin Box for Kids &amp; Adults | Multicolor,₹ 249,https://m.media-amazon.com/images/I/61eep+dmEeL._SL1402_.jpg,https://www.amazon.in/dp/B0GN1MQTH7
B0GPH37X28,Combo- 4-Piece Airtight Kitchen Masala Box Set with Tray &amp; 4-in-1 Airtight Storage Container | Transparent Spice Containers with Rack &amp; Dry Storage Jar,₹ 399,https://m.media-amazon.com/images/I/51YrihHPsFL._SL1024_.jpg,https://www.amazon.in/dp/B0GPH37X28
B0FJLTRRHM,"Fridge Storage Containers for Vegetables &amp; Fruits | Refrigerator Organizer Bins with Lid &amp; Drain Tray | Stackable, BPA-Free Transparent Kitchen Storage Box (Set of 3)",₹ 299,https://m.media-amazon.com/images/I/71gBrYdb5+L._SL1500_.jpg,https://www.amazon.in/dp/B0FJLTRRHM
B0GNS8BS61,"Motivational Water Bottle 3 Pcs Set (2000ml + 900ml + 300ml) | Transparent Leakproof Plastic Water Bottles with Time Marker | Gym, Office, School &amp; Travel | BPA Free |",₹ 299,https://m.media-amazon.com/images/I/51-IZZbtD5L._SL1024_.jpg,https://www.amazon.in/dp/B0GNS8BS61
B0H2Z62YGG,"Digital Kitchen Weighing Scale | High Precision Food Weight Machine with LCD Display | Multipurpose Electronic Weight Scale for Cooking, Baking &amp; Grocery | Compact &amp; Portable | White",₹ 299,https://m.media-amazon.com/images/I/71D3q0yOLeL._SL1350_.jpg,https://www.amazon.in/dp/B0H2Z62YGG
B0FT3SHG1X,"Flower Shape Adhesive Wall Hook | Heavy Duty Transparent Wall Holder for Bathroom &amp; Kitchen | No-Drill Sticker Hooks for Home Organization | Strong Self-Adhesive for Keys, Towels (Pack of 10)",₹ 139,https://m.media-amazon.com/images/I/51NO-FIcFLL._SL1080_.jpg,https://www.amazon.in/dp/B0FT3SHG1X
B0GKWVTHTT,"Manual Hand Chopper 450ML | Vegetable &amp; Onion Chopper with Stainless Steel Blades | Pull String Food Processor | Garlic, Herbs, Nuts &amp; Fruit Cutter",₹ 199,https://m.media-amazon.com/images/I/512oOuyyzSL._SL1402_.jpg,https://www.amazon.in/dp/B0GKWVTHTT
B0FJLSTLGD,"Manual Food Cutter for Vegetables &amp; Fruits | Push Style with Stainless Steel Blades | Onion, Tomato, Garlic, Chilli Slicer | Compact Kitchen Tool (Green)",N/A,https://m.media-amazon.com/images/I/51DlF3uwFSL._SL1280_.jpg,https://www.amazon.in/dp/B0FJLSTLGD
B0GZHK8MYT,"Kids Space Theme Water Bottle | 650ml Leakproof Sipper Bottle with Straw for School | BPA-Free Plastic Cute Cartoon Water Bottle for Boys &amp; Girls | One-Touch Flip Lid, Strap, Lightweight (Blue)",₹ 219,https://m.media-amazon.com/images/I/61o4vhxdqIL._SL1402_.jpg,https://www.amazon.in/dp/B0GZHK8MYT
B0GTQ7TCKY,"Adjustable Aluminum Laptop Stand Foldable Portable | Ergonomic Laptop Riser with Anti-Slip Pads | Heavy Duty Cooling Stand for Desk, MacBook, Notebook (Silver)",₹ 239,https://m.media-amazon.com/images/I/51PUwd-U1uL._SL1500_.jpg,https://www.amazon.in/dp/B0GTQ7TCKY
B0GY8NFSF2,"Portable Cordless Heating Pad for Menstrual Pain Relief | 3 Heat &amp; 4 Massage Modes | Rechargeable Period Cramp Relief Belt for Belly, Waist | Adjustable Pain Relief Warmer for Women",₹ 499,https://m.media-amazon.com/images/I/617bSDSI6uL._SL1500_.jpg,https://www.amazon.in/dp/B0GY8NFSF2
B0F8BWVZ64,"RERANT (Pack of 5, 39 Inches) Door Guard – Bottom Seal Strip Gap Filler for Doors | Soundproof, Noise Reduction, Energy Saving, Dust &amp; Insect, Rat Protector, Door Strip for Home &amp; Office",₹ 199,https://m.media-amazon.com/images/I/51EhO912qxL._SL1079_.jpg,https://www.amazon.in/dp/B0F8BWVZ64
B0FT3TRRHZ,"Glass Oil Dispenser 250ml | Refillable Cooking Oil Sprayer Bottle for Kitchen, BBQ, Air Fryer &amp; Baking | Fine Mist Olive Spray Bottle for Healthy Cooking (1 Pack)",₹ 198,https://m.media-amazon.com/images/I/618yMeia7kL._SL1080_.jpg,https://www.amazon.in/dp/B0FT3TRRHZ
B0GN1MVG14,"1200ml Leak Proof Lunch Box for Office &amp; School | BPA Free Food Container with Airtight Lid | Microwave Safe, Durable &amp; Lightweight Tiffin Box for Men, Women &amp; Kids (Bule)",₹ 239,https://m.media-amazon.com/images/I/71UJnI6+zrL._SL1500_.jpg,https://www.amazon.in/dp/B0GN1MVG14
